Unnamed: 0,words,sentence,labels_y
"[954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954, 954]","['It', 'was', 'found', 'that', 'the', 'sea', 'floor', 'had', 'shoaled', 'up', 'to', 'the', 'shallow', 'depth', 'of', 'from', '200', 'to', '300', 'fathoms', ',', 'suggesting', 'the', 'proximity', 'of', 'a', 'large', 'area', 'of', 'land', ',', 'the', 'actual', 'existence', 'of', 'which', ',', 'however', ',', 'the', 'members', 'of', 'the', 'expedition', 'were', 'not', 'able', 'to', 'observe', '.']","It was found that the sea floor had shoaled up to the shallow depth of from 200 to 300 fathoms , suggesting the proximity of a large area of land , the actual existence of which , however , the members of the expedition were not able to observe .","['O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955, 955]","['It', 'was', 'held', 'sacred', 'from', 'time', 'immemorial', ';', 'an', 'altar', 'existed', 'there', 'long', 'before', 'Elijah', ""'s"", 'discomfiture', 'of', 'the', 'priests', 'of', 'Baal', ';', 'the', 'people', 'were', 'accustomed', 'to', 'resort', 'to', 'the', 'sanctuary', 'of', 'its', '``', 'high', 'place', ""''"", 'during', 'new', 'moons', 'and', 'Sabbaths', ';', 'and', 'to', 'its', 'haunted', 'strand', 'came', 'pilgrims', 'from', 'distant', 'regions', ',', 'to', 'which', 'the', 'fame', 'of', 'its', 'sanctity', 'had', 'spread', '.']","It was held sacred from time immemorial ; an altar existed there long before Elijah 's discomfiture of the priests of Baal ; the people were accustomed to resort to the sanctuary of its `` high place '' during new moons and Sabbaths ; and to its haunted strand came pilgrims from distant regions , to which the fame of its sanctity had spread .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O']"
"[956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956, 956]","['It', 'was', 'here', 'that', 'the', 'people', '-', 'exasperated', 'by', 'their', 'sufferings', 'through', 'fire', 'and', 'famine', ',', 'by', 'the', 'open', 'sale', 'of', 'justice', 'and', 'all', 'public', 'offices', ',', 'and', 'by', 'the', 'blood', 'shed', 'in', 'the', 'streets', 'by', 'the', 'prætorian', 'cavalry', '-', 'surrounded', 'the', 'villa', ',', 'and', 'demanded', 'the', 'head', 'of', 'Cleander', ',', 'a', 'Phrygian', 'slave', 'whom', 'Commodus', 'had', 'placed', 'at', 'the', 'helm', 'of', 'state', 'because', 'he', 'pandered', 'to', 'his', 'master', ""'s"", 'vices', ',', 'and', 'gratified', 'him', 'with', 'rich', 'presents', 'obtained', 'by', 'the', 'vilest', 'means', '.']","It was here that the people - exasperated by their sufferings through fire and famine , by the open sale of justice and all public offices , and by the blood shed in the streets by the prætorian cavalry - surrounded the villa , and demanded the head of Cleander , a Phrygian slave whom Commodus had placed at the helm of state because he pandered to his master 's vices , and gratified him with rich presents obtained by the vilest means .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'I-aspect', 'I-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'B-aspect', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'B-aspect', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'O']"
"[957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957, 957]","['It', 'was', 'impossible', 'to', 'imagine', 'anything', 'more', 'beautiful', ',', 'and', 'every', 'yard', 'of', 'the', 'path', 'was', 'a', 'pure', 'delight', '.']","It was impossible to imagine anything more beautiful , and every yard of the path was a pure delight .","['B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O']"
"[958, 958, 958, 958, 958, 958, 958, 958, 958, 958, 958, 958, 958, 958, 958]","['It', 'was', 'in', 'front', 'of', 'this', 'monastery', 'that', 'Corso', 'Donati', 'was', 'killed', 'in', '1307', '.']",It was in front of this monastery that Corso Donati was killed in 1307 .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O']"
"[959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959, 959]","['It', 'was', 'late', 'in', 'the', 'evening', 'when', 'we', 'reached', 'the', 'rude', 'shanty', 'to', 'which', 'poor', 'Malcolm', 'had', 'been', 'conveyed', 'a', 'couple', 'of', 'days', 'since', '.']",It was late in the evening when we reached the rude shanty to which poor Malcolm had been conveyed a couple of days since .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960, 960]","['It', 'was', 'necessary', 'to', 'use', 'very', 'decided', 'language', ',', 'after', 'which', 'the', 'Khan', 'professed', 'that', 'he', 'had', 'withheld', 'them', 'in', 'order', 'to', 'compel', 'us', 'to', 'be', 'his', 'guests', ',', 'and', 'eventually', 'they', 'were', 'produced', '.']","It was necessary to use very decided language , after which the Khan professed that he had withheld them in order to compel us to be his guests , and eventually they were produced .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961, 961]","['It', 'was', 'not', ',', 'however', ',', 'till', '1684', 'that', 'the', 'Guadagni', 'family', 'came', 'into', 'possession', 'of', 'it', '.']","It was not , however , till 1684 that the Guadagni family came into possession of it .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962, 962]","['It', 'was', 'not', 'a', 'large', 'stove', ',', 'and', 'it', 'seemed', 'to', 'feel', 'its', 'inadequacy', 'to', 'the', 'office', 'of', 'taking', 'the', 'chill', 'off', 'that', 'vast', ',', 'dim', 'room', ',', 'where', 'it', 'cowered', ',', 'dark', 'and', 'low', 'upon', 'the', 'floor', ',', 'with', 'a', 'yearning', ',', 'upward', 'stretch', 'of', 'its', 'pipe', 'lost', 'in', 'space', 'before', 'it', 'reached', 'the', 'lowermost', 'goddess', 'in', 'the', 'allegory', 'frescoed', 'on', 'the', 'ceiling', '.']","It was not a large stove , and it seemed to feel its inadequacy to the office of taking the chill off that vast , dim room , where it cowered , dark and low upon the floor , with a yearning , upward stretch of its pipe lost in space before it reached the lowermost goddess in the allegory frescoed on the ceiling .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963]","['It', 'was', 'not', 'a', 'very', 'real', 'empire,', 'perhaps,', 'but', 'the', 'sound', 'was', 'high', 'and', 'splendid.']","It was not a very real empire, perhaps, but the sound was high and splendid.","['B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964, 964]","['It', 'was', 'not', 'doubted', 'that', 'Ozoro', 'Eflher', ',', 'then', 'in', 'the', 'camp', ',', 'had', 'fealed', 'the', 'fate', 'of', 'this', 'wretched', 'vidim', '.']","It was not doubted that Ozoro Eflher , then in the camp , had fealed the fate of this wretched vidim .","['O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O']"
"[965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965, 965]","['It', 'was', 'not', 'till', 'May', '15', 'that', 'Sergeant', 'Fowkes', 'arrived', ',', 'who', 'was', 'to', 'take', 'charge', 'of', 'the', 'mules', '.']","It was not till May 15 that Sergeant Fowkes arrived , who was to take charge of the mules .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966, 966]","['It', 'was', 'now', 'our', 'turn', 'to', 'explain', 'to', 'Lacosse', 'the', 'reason', 'of', 'our', 'return', 'to', 'the', 'settlements', ',', 'and', 'the', 'unfortunate', 'circumstances', 'that', 'had', 'led', 'to', 'it', '.']","It was now our turn to explain to Lacosse the reason of our return to the settlements , and the unfortunate circumstances that had led to it .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967, 967]","['It', 'was', 'now', 'time', 'for', 'the', 'English', 'to', 'appear', 'in', 'those', 'waters', ',', 'and', 'in', '1652', 'they', 'were', 'defeated', 'by', 'the', 'Dutch', 'off', 'Leghorn', '.']","It was now time for the English to appear in those waters , and in 1652 they were defeated by the Dutch off Leghorn .","['O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O']"
"[968, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968, 968]","['It', 'was', 'originally', 'intended', 'that', 'all', 'the', 'expeditions', 'should', 'return', 'to', 'Europe', 'after', 'passing', 'one', 'winter', 'in', 'the', 'Antarctic', '.']",It was originally intended that all the expeditions should return to Europe after passing one winter in the Antarctic .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969, 969]","['It', 'was', 'quite', 'time', 'now', 'that', 'she', 'should', 'be', 'visited', 'by', 'a', 'virulent', 'pestilence', ',', 'and', 'that', ',', 'having', 'passed', 'to', 'Florence', 'in', 'the', 'meanwhile', ',', 'she', 'should', 'have', 'been', 'ceded', 'without', 'a', 'blow', 'to', 'Charles', 'VIII', '.', 'of', 'France', '.']","It was quite time now that she should be visited by a virulent pestilence , and that , having passed to Florence in the meanwhile , she should have been ceded without a blow to Charles VIII . of France .","['O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'I-aspect', 'I-aspect', 'O']"
"[970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970, 970]","['It', 'was', 'rebuilt', ',', 'however', ',', 'in', 'the', 'next', 'twenty', 'years', 'from', 'the', 'designs', 'of', 'Brunellesco', ',', 'and', 'is', 'to-day', 'the', 'most', 'beautiful', 'fifteenth-century', 'church', 'in', 'Florence', ',', 'full', 'of', 'light', 'and', 'sweetness', ',', 'very', 'spacious', ',', 'too', ',', 'and', 'with', 'a', 'certain', 'fortunate', 'colour', 'about', 'it', 'that', 'gives', 'it', 'an', 'air', 'of', 'cheerfulness', 'and', 'serenity', 'beyond', 'anything', 'of', 'the', 'kind', 'to', 'be', 'found', 'in', 'the', 'Duomo', 'or', 'S.']","It was rebuilt , however , in the next twenty years from the designs of Brunellesco , and is to-day the most beautiful fifteenth-century church in Florence , full of light and sweetness , very spacious , too , and with a certain fortunate colour about it that gives it an air of cheerfulness and serenity beyond anything of the kind to be found in the Duomo or S.","['B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O']"
"[971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971]","['It', 'was', 'reprinted', 'in', 'London', '(', '12mo', ',', 'pp', '.', '123', ')', 'in', '1785', ',', 'and', 'again', '(', '12mo', ',', 'pp', '.', '124', ',', ""''"", 'Reprinted', 'and', 'sold', 'by', 'James', 'Phillips', ',', 'George-Yard', ',', 'Lombard', 'street', ""''"", ')', 'in', '1790', '.']","It was reprinted in London ( 12mo , pp . 123 ) in 1785 , and again ( 12mo , pp . 124 , '' Reprinted and sold by James Phillips , George-Yard , Lombard street '' ) in 1790 .","['O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O']"
"[972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972, 972]","['It', 'was', 'slightly', 'more', 'active', ',', 'and', 'showed', ',', 'by', 'news', 'cracks', 'and', 'oversliding', ',', 'young', 'ice', 'signs', 'of', 'recent', 'disturbance', '.']","It was slightly more active , and showed , by news cracks and oversliding , young ice signs of recent disturbance .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'I-aspect', 'O', 'O', 'O', 'O']"
"[973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973, 973]","['It', 'was', 'surrounded', 'with', 'a', 'wall', 'of', 'peperino', ',', 'supporting', 'at', 'intervals', 'vases', 'and', 'statues', ';', 'and', 'on', 'the', 'outside', 'were', 'semicircular', 'stone', 'seats', 'for', 'the', 'benefit', 'of', 'weary', 'wayfarers', '.']","It was surrounded with a wall of peperino , supporting at intervals vases and statues ; and on the outside were semicircular stone seats for the benefit of weary wayfarers .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O']"
"[974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974, 974]","['It', 'was', 'the', 'Augustinian', 'Hermits', 'who', ',', 'coming', 'to', 'Florence', 'about', '1260', ',', 'bought', 'a', 'vineyard', 'close', 'to', 'where', 'Via', 'Maggio', ',', 'an', 'abbreviation', 'of', 'Via', 'Maggiore', ',', 'now', 'is', ',', 'from', 'the', 'Vellati', 'family', '.']","It was the Augustinian Hermits who , coming to Florence about 1260 , bought a vineyard close to where Via Maggio , an abbreviation of Via Maggiore , now is , from the Vellati family .","['O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O']"
"[975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975, 975]","['It', 'was', 'the', 'great', 'prison', 'of', 'the', 'galley-slaves', ',', 'who', 'were', 'chiefly', 'the', 'pirates', 'and', 'corsairs', 'taken', 'on', 'the', 'high', 'seas', 'by', 'the', 'duke', ""'s"", 'ships', '.']","It was the great prison of the galley-slaves , who were chiefly the pirates and corsairs taken on the high seas by the duke 's ships .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-aspect', 'O', 'B-aspect', 'O', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'B-aspect', 'O', 'O', 'O']"
"[976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976, 976]","['It', 'was', 'the', 'next', 'day', 'in', 'the', 'evening', 'before', 'Po-', 'wufTen', 'joined', 'the', 'camp', ',', 'having', 'put', 'to', 'the', 'fword', ',', 'without', 'mercy', ',', 'ail', 'the', 'ftragglers', 'that', 'fell', 'in', 'the', 'way', 'upon', 'his', 'return', '.']","It was the next day in the evening before Po- wufTen joined the camp , having put to the fword , without mercy , ail the ftragglers that fell in the way upon his return .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[977, 977, 977, 977, 977, 977, 977, 977, 977]","['It', 'was', 'the', 'poppies', 'I', 'saw,', 'then', 'the', 'Christ.']","It was the poppies I saw, then the Christ.","['O', 'O', 'O', 'B-aspect', 'O', 'O', 'O', 'O', 'B-aspect']"
"[978, 978, 978, 978, 978, 978, 978, 978, 978, 978, 978, 978, 978, 978, 978, 978]","['It', 'was', 'the', 'winter', 'of', 'the', 'great', 'blizzard', 'which', 'came', 'in', 'the', 'middle', 'of', 'October', '.']",It was the winter of the great blizzard which came in the middle of October .,"['O', 'O', 'O', 'B-aspect', 'O', 'O', 'B-aspect', 'I-aspect', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
